This is Ipopt version 3.13.2, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   528190
Number of nonzeros in inequality constraint Jacobian.:   737044
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     8004
                     variables with only lower bounds:      800
                variables with lower and upper bounds:     1200
                     variables with only upper bounds:        0
Total number of equality constraints.................:     5594
Total number of inequality constraints...............:     9600
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     4800
        inequality constraints with only upper bounds:     4800

 108  1.1946883e+02 2.81e-04 3.49e-03  -6.8 4.74e-02    -  4.19e-01 3.70e-01h  1
 109  1.1946884e+02 2.72e-04 3.37e-03  -6.8 1.22e-02    -  1.03e-01 3.12e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.1946892e+02 1.06e-04 8.07e-03  -6.8 1.38e-02    -  5.34e-01 1.00e+00h  1
 111  1.1946895e+02 3.10e-05 1.87e-03  -6.8 7.16e-03    -  1.00e+00 1.00e+00h  1
 112  1.1946895e+02 1.11e-06 5.74e-04  -6.8 4.85e-03    -  1.00e+00 1.00e+00h  1
 113  1.1946894e+02 7.23e-06 6.38e-03  -6.8 1.34e-01    -  9.75e-01 9.22e-02h  4
 114  1.1946890e+02 5.99e-05 3.27e-03  -6.8 6.17e-01    -  4.54e-01 5.71e-02h  3
 115  1.1946889e+02 6.68e-05 5.06e-03  -6.8 7.31e-01    -  7.61e-01 1.98e-02h  4
 116  1.1946874e+02 9.01e-04 8.12e-03  -6.8 8.31e-01    -  4.01e-01 2.15e-01h  1
 117  1.1946826e+02 1.39e-03 7.32e-03  -6.8 2.17e-01    -  3.22e-01 7.95e-01h  1
 118  1.1946790e+02 1.42e-03 7.40e-03  -6.8 4.57e-01    -  9.28e-02 1.01e-01h  1
 119  1.1946821e+02 6.01e-04 7.90e-03  -6.8 8.64e-02    -  1.98e-01 5.76e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.1946819e+02 4.75e-04 6.85e-03  -6.8 1.96e-01    -  2.89e-01 3.37e-01f  1
 121  1.1946850e+02 6.19e-04 1.06e-02  -6.8 3.44e-02    -  2.28e-02 8.87e-01h  1
 122  1.1946858e+02 3.80e-04 1.99e-03  -6.8 3.21e-02    -  8.32e-01 9.63e-01h  1
 123  1.1946859e+02 3.66e-04 1.28e-02  -6.8 1.31e-02    -  7.32e-01 3.59e-02h  5
 124  1.1946879e+02 2.03e-06 1.55e-03  -6.8 4.94e-03    -  8.47e-01 1.00e+00h  1
 125  1.1946880e+02 3.21e-07 2.22e-04  -6.8 3.13e-03    -  1.00e+00 1.00e+00h  1
 126  1.1946879e+02 2.62e-06 5.28e-04  -6.8 1.03e-02    -  1.00e+00 1.00e+00h  1
 127  1.1946877e+02 1.21e-04 2.04e-03  -6.8 5.81e-02    -  8.29e-01 6.62e-01h  1
 128  1.1946875e+02 8.40e-05 2.78e-03  -6.8 1.67e-02    -  1.00e+00 1.00e+00f  1
 129  1.1946874e+02 1.71e-04 1.76e-03  -6.8 3.53e-02    -  8.07e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.1946875e+02 1.14e-04 4.92e-03  -6.8 2.05e-02    -  7.28e-01 9.69e-01h  1
 131  1.1946870e+02 9.74e-05 3.43e-04  -6.8 1.97e-02    -  1.00e+00 1.00e+00f  1
 132  1.1946878e+02 8.53e-06 5.76e-04  -6.8 4.14e-03    -  1.00e+00 1.00e+00h  1
 133  1.1946878e+02 4.51e-06 5.79e-05  -6.8 3.18e-03    -  1.00e+00 1.00e+00h  1
 134  1.1946879e+02 1.18e-08 2.93e-05  -6.8 4.02e-04    -  1.00e+00 1.00e+00h  1
 135  1.1946879e+02 2.39e-09 2.50e-04  -6.8 5.39e-03    -  1.00e+00 1.00e+00H  1
 136  1.1946886e+02 3.13e-10 2.20e-03  -6.8 3.84e-02    -  1.00e+00 1.00e+00H  1
 137  1.1946879e+02 1.01e-10 6.40e-04  -6.8 2.79e-02    -  1.00e+00 1.00e+00H  1
 138  1.1946875e+02 9.11e-05 2.34e-03  -6.8 1.85e-02    -  7.86e-01 8.48e-01h  1
