This is Ipopt version 3.13.2, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   199368
Number of nonzeros in inequality constraint Jacobian.:   306297
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     4004
                     variables with only lower bounds:      400
                variables with lower and upper bounds:      600
                     variables with only upper bounds:        0
Total number of equality constraints.................:     2794
Total number of inequality constraints...............:     4800
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     2400
        inequality constraints with only upper bounds:     2400

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  1.0000000e+02 4.48e+00 5.81e+00  -3.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  9.5297451e+01 4.31e+00 7.33e+00  -3.0 5.63e+00    -  7.19e-02 5.49e-02f  1
   2  9.6936888e+01 4.20e+00 5.25e+00  -3.0 4.15e+00    -  1.42e-02 2.67e-02h  2
   3  9.2835572e+01 4.40e+00 5.23e+00  -3.0 3.45e+00    -  2.40e-02 5.22e-02f  1
   4  9.5613144e+01 4.11e+00 4.85e+00  -3.0 3.22e+00    -  4.05e-02 3.85e-02h  3
   5  1.0158241e+02 3.66e+00 4.53e+00  -3.0 3.25e+00    -  6.76e-02 6.88e-02h  2
   6  1.0753159e+02 3.73e+00 5.81e+00  -3.0 3.20e+00    -  8.75e-02 7.04e-02h  3
   7  1.1549894e+02 3.35e+00 6.45e+00  -3.0 2.99e+00    -  9.83e-02 9.85e-02h  3
   8  1.2389537e+02 2.54e+00 8.18e+00  -3.0 2.90e+00    -  9.47e-02 1.14e-01h  3
   9  1.2889653e+02 6.10e+00 9.68e+00  -3.0 1.55e+00    -  1.33e-01 2.13e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  1.4733709e+02 2.99e+00 2.31e+01  -3.0 1.49e+00    -  2.26e-01 3.73e-01h  1
  11  1.5606467e+02 2.38e+00 6.21e+00  -3.0 1.95e+00    -  9.79e-02 4.47e-01H  1
  12  1.6704695e+02 4.55e+00 5.32e+00  -3.0 9.56e-01    -  3.32e-01 8.63e-01h  1
  13  1.6554780e+02 4.20e+00 9.25e+00  -3.0 1.54e+00    -  2.30e-01 2.58e-01h  1
  14  1.6413254e+02 5.32e+00 6.72e+00  -3.0 2.58e+00    -  2.23e-01 1.78e-01h  1
  15  1.6272391e+02 7.40e+00 3.59e+00  -3.0 3.80e+00    -  9.71e-02 1.37e-01h  1
  16  1.5978915e+02 1.52e+01 1.82e+01  -3.0 3.82e+00    -  1.96e-01 2.71e-01H  1
  17  1.5814821e+02 1.44e+01 4.78e+00  -3.0 2.85e+00    -  1.64e-01 9.86e-02h  1
  18  1.5722242e+02 1.39e+01 3.99e+00  -3.0 1.31e+00    -  1.22e-01 6.08e-02h  1
  19  1.4958619e+02 1.11e+01 1.11e+01  -3.0 1.42e+00    -  7.30e-02 4.25e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.4497567e+02 1.03e+01 1.10e+01  -3.0 9.37e-01    -  1.54e-01 3.93e-01h  1
  21  1.3711998e+02 1.12e+01 1.76e+01  -3.0 1.16e+00    -  2.44e-01 8.08e-01f  1
  22  1.3539450e+02 8.68e+00 5.71e+00  -3.0 8.03e-01    -  2.61e-01 2.84e-01h  1
  23  1.3129801e+02 5.01e+00 7.74e+00  -3.0 8.91e-01    -  2.27e-01 6.70e-01h  1
  24  1.2955715e+02 3.49e+00 4.54e+00  -3.0 7.11e-01    -  3.74e-01 4.15e-01h  1
  25  1.2728635e+02 3.18e+00 5.10e+00  -3.0 8.68e-01    -  3.89e-01 5.50e-01h  1
  26  1.2578841e+02 2.45e+00 1.70e+00  -3.0 8.18e-01    -  6.50e-01 4.75e-01h  1
  27  1.2437161e+02 1.94e+00 1.80e+00  -3.0 7.10e-01    -  5.09e-01 4.83e-01h  1
  28  1.2283902e+02 9.44e-01 6.35e-01  -3.0 7.04e-01    -  7.37e-01 7.59e-01h  1
  29  1.2240467e+02 4.22e-01 8.81e-01  -3.0 3.53e-01    -  9.99e-01 6.05e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.2223609e+02 3.57e-02 2.16e-01  -3.0 2.11e-01    -  9.99e-01 1.00e+00h  1
  31  1.2222434e+02 6.88e-03 1.24e-01  -3.0 1.34e-01    -  1.00e+00 1.00e+00h  1
  32  1.2224276e+02 8.18e-03 2.41e-01  -3.0 2.01e-01    -  1.00e+00 1.00e+00h  1
  33  1.2224739e+02 3.26e-03 3.57e-02  -3.0 8.60e-02    -  1.00e+00 1.00e+00h  1
  34  1.2224937e+02 1.10e-03 1.77e-02  -3.0 5.66e-02    -  1.00e+00 1.00e+00h  1
  35  1.2225393e+02 1.11e-03 5.02e-02  -3.0 1.08e-01    -  1.00e+00 1.00e+00h  1
  36  1.2225756e+02 1.82e-04 1.95e-02  -3.0 1.33e-01    -  1.00e+00 1.00e+00H  1
  37  1.2225376e+02 4.72e-03 5.87e-02  -3.0 7.46e-02    -  1.00e+00 1.00e+00h  1
  38  1.2225431e+02 2.11e-03 2.19e-02  -3.0 3.86e-02    -  1.00e+00 1.00e+00h  1
  39  1.2225531e+02 6.38e-05 1.41e-02  -3.0 1.10e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.2225513e+02 1.94e-05 2.75e-03  -3.0 1.15e-02    -  1.00e+00 1.00e+00h  1
  41  1.2104951e+02 2.00e-02 6.71e-02  -4.5 5.12e-01    -  7.70e-01 5.77e-01f  1
  42  1.2053274e+02 1.96e-02 1.21e-01  -4.5 6.24e-01    -  7.82e-01 5.77e-01h  1
  43  1.2033194e+02 1.62e-02 4.70e-02  -4.5 8.20e-01    -  6.54e-01 4.32e-01h  1
  44  1.2026386e+02 1.82e-02 4.64e-02  -4.5 4.12e-01    -  7.90e-01 3.42e-01h  1
  45  1.2019944e+02 8.62e-03 3.78e-02  -4.5 4.12e-01    -  1.00e+00 4.97e-01h  1
  46  1.2016792e+02 8.32e-03 1.71e-01  -4.5 3.81e-01    -  3.88e-01 4.56e-01h  1
  47  1.2015052e+02 1.31e-02 1.44e-01  -4.5 2.49e-01    -  1.00e+00 5.73e-01h  1
  48  1.2014122e+02 9.91e-03 6.04e-02  -4.5 1.00e-01    -  1.00e+00 1.00e+00h  1
  49  1.2014437e+02 1.57e-03 3.28e-02  -4.5 2.74e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.2014417e+02 8.27e-04 1.04e-02  -4.5 6.20e-02    -  1.00e+00 1.00e+00h  1
  51  1.2014329e+02 7.41e-04 2.07e-02  -4.5 4.54e-01    -  1.00e+00 1.89e-01h  3
  52  1.2014262e+02 6.47e-04 1.07e-02  -4.5 7.16e-01    -  1.00e+00 1.23e-01h  4
  53  1.2014211e+02 6.60e-04 2.11e-02  -4.5 8.62e-01    -  1.00e+00 9.43e-02h  4
  54  1.2014095e+02 1.74e-04 4.87e-02  -4.5 4.85e-01    -  1.00e+00 1.00e+00H  1
  55  1.2013813e+02 3.92e-03 6.79e-02  -4.5 1.49e-01    -  1.00e+00 1.00e+00h  1
  56  1.2013740e+02 3.42e-03 7.09e-02  -4.5 9.24e-02    -  1.00e+00 1.00e+00h  1
  57  1.2013919e+02 2.25e-03 7.72e-02  -4.5 6.12e-02    -  1.00e+00 1.00e+00h  1
  58  1.2013948e+02 1.39e-03 3.11e-02  -4.5 4.99e-02    -  1.00e+00 1.00e+00h  1
  59  1.2013994e+02 1.29e-04 8.14e-03  -4.5 1.66e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.2014013e+02 5.37e-06 1.70e-03  -4.5 4.36e-03    -  1.00e+00 1.00e+00h  1
  61  1.2014014e+02 8.15e-07 7.90e-04  -4.5 2.96e-03    -  1.00e+00 1.00e+00h  1
  62  1.2014011e+02 2.03e-06 2.01e-02  -4.5 4.85e-02    -  1.00e+00 1.00e+00H  1
  63  1.2014012e+02 1.77e-06 4.25e-03  -4.5 2.44e-02    -  1.00e+00 1.00e+00H  1
  64  1.2014007e+02 8.26e-07 1.24e-02  -4.5 2.63e-02    -  1.00e+00 1.00e+00H  1
  65  1.2014006e+02 4.31e-05 2.89e-02  -4.5 1.53e-02    -  1.00e+00 1.00e+00h  1
