s,V,gamma,n,t,c_fl,c_fr,c_rl,c_rr,powerFL,powerFR,powerRL,powerRR,delta
3464.4736633333337,33.4487366960796,49.837134517187415,-3.9709957031486707,77.09495375900399,0.99750538366059,0.9989398223687693,0.9695338716019477,0.9771904841142285,-71291.74351197609,-81762.05718024999,-54928.54481907909,-80079.50901871789,0.02299586761587167
3464.4736633333337,33.4487366960796,49.837134517187415,-3.9709957031486707,77.09495375900399,0.99750538366059,0.9989398223687693,0.9695338716019477,0.9771904841142285,-71291.74351197609,-81762.05718024999,-54928.54481907909,-80079.50901871789,0.02299586761587167
3476.338299166667,30.42106716612643,49.86263807638346,-2.0369549256427604,77.47512484860476,0.9998692844774697,0.8482461750977333,0.9998636819875817,0.9988029759544095,-56329.749353650586,-58833.87349407564,-45286.81301354552,-68983.40410888659,0.02853906144033442
3488.2029350000003,27.880145095244462,49.97600193585735,0.609152889730257,77.89239796961887,0.9783033964687382,0.5899047997407334,0.9998385460325289,0.9981263266034688,-28786.217796887962,-14274.356429925116,-23645.023870193494,-58529.06863757954,0.03669655016405801
3488.2029350000003,27.880145095244462,49.97600193585735,0.609152889730257,77.89239796961887,0.9783033964687382,0.5899047997407334,0.9998385460325289,0.9981263266034688,-28786.217796887962,-14274.356429925116,-23645.023870193494,-58529.06863757954,0.03669655016405801
3500.067570833334,26.632448747547777,49.79040930324153,2.7166248254047236,78.32217669136485,0.9999429295249789,0.7093937132461547,0.999935004333927,0.7878689152640256,-2802.1340799637524,24894.829521363314,3223.5488262825097,-37957.86738734054,0.04319374188679397
3511.932206666667,26.821275958950743,48.91904338616842,3.999715021233845,78.7404434283736,0.9994890779248048,0.8914486603327154,0.9692750836309206,0.5293281911206861,13379.255247866005,40752.870333645114,33801.04574806792,5860.008917087733,0.043756044708294146
3511.932206666667,26.821275958950743,48.91904338616842,3.999715021233845,78.7404434283736,0.9994890779248048,0.8914486603327154,0.9692750836309206,0.5293281911206861,13379.255247866005,40752.870333645114,33801.04574806792,5860.008917087733,0.043756044708294146
3523.7968425,28.228894632537585,42.03570192031308,4.52534676088942,79.13701545575084,0.9999630149731917,0.9568252736950651,0.9999402872729035,0.6968619299726508,26251.77018126497,47030.690118252634,60967.843485452584,51053.39635786693,0.040502513592713035
3535.6614783333334,30.242456972156816,23.81418264135061,3.9998527360088794,79.50889281776354,0.9995511963339858,0.9932767665969615,0.9958119319140952,0.8154321445222346,40479.61900894114,54396.027357414016,72881.98471214015,70211.4048361923,0.035552203504205154
3535.6614783333334,30.242456972156816,23.81418264135061,3.9998527360088794,79.50889281776354,0.9995511963339858,0.9932767665969615,0.9958119319140952,0.8154321445222346,40479.61900894114,54396.027357414016,72881.98471214015,70211.4048361923,0.035552203504205154
3547.526114166667,32.42236924483747,5.923279897197855,1.9877418397421605,79.87188980455863,0.9999341070234845,0.9996689471207341,0.935626228068775,0.7828732906184965,54277.173852349566,61840.06310196018,74945.67011501109,73587.95953763482,0.030361629086972885
3559.39075,34.630690329779114,0.03178803577086744,-0.742892696065055,80.23191147355516,0.9998476201044544,0.9927106953261684,0.8644437673846677,0.7237061635904287,65322.43461270921,68641.17598749528,74991.66612330287,74964.4761234233,0.026387304985218386
3559.39075,34.630690329779114,0.03178803577086744,-0.742892696065055,80.23191147355516,0.9998476201044544,0.9927106953261684,0.8644437673846677,0.7237061635904287,65322.43461270921,68641.17598749528,74991.66612330287,74964.4761234233,0.026387304985218386
3571.2553858333335,36.665205229857065,0.09988414533627235,-2.86637326609797,80.56982598202566,0.955120767684752,0.9446459688035783,0.783184017783746,0.6501466079120151,72483.67148360434,73420.25137400185,74143.33001290509,74964.8557335293,0.02316353571963772
3583.120021666667,38.4955310254629,0.08774531416068512,-3.999833405249666,80.88633401872853,0.8627153517614474,0.8496647687817611,0.7017297020554085,0.5801181438034497,74982.87343136065,74985.44140108362,74378.01103365318,74960.76091635312,0.020224625810927172
3583.120021666667,38.4955310254629,0.08774531416068512,-3.999833405249666,80.88633401872853,0.8627153517614474,0.8496647687817611,0.7017297020554085,0.5801181438034497,74982.87343136065,74985.44140108362,74378.01103365318,74960.76091635312,0.020224625810927172
3594.984657500001,40.15276254056275,0.052764809758529325,-4.271773365479571,81.18834041553994,0.6037645702196829,0.6349342560025193,0.5390565304395503,0.4627683144116839,74922.60296885965,74851.29476217278,74973.42907233389,74972.93596385115,0.014261584811703323
3606.8492933333337,41.67218972787164,0.05233589964422511,-3.9967196289204896,81.47850341870489,0.26501573554814883,0.3364166985288097,0.24752730688478888,0.2518907933137385,74931.7148008662,74883.37949105575,74981.28232178443,74961.77439036795,0.0019654222745825725
3606.8492933333337,41.67218972787164,0.05233589964422511,-3.9967196289204896,81.47850341870489,0.26501573554814883,0.3364166985288097,0.24752730688478888,0.2518907933137385,74931.7148008662,74883.37949105575,74981.28232178443,74961.77439036795,0.0019654222745825725
3618.7139291666663,43.07248553751729,0.06288306140719031,-3.5471829075253622,81.7586927495162,0.3040041486463207,0.3106938220887364,0.20973045033701795,0.21132659105758622,74973.6858068771,74976.99614264912,74800.26218589737,74958.2257667088,-0.007486180128706051
3630.5785650000003,44.36104501918453,0.060830772636842764,-3.2352691427307874,82.03011871798506,0.3031528383096803,0.28015502183618984,0.23978388605313272,0.24311598217889469,74958.8623699406,74963.13800453427,74849.45698043365,74951.09198295703,-0.004915540726433506
3630.5785650000003,44.36104501918453,0.060830772636842764,-3.2352691427307874,82.03011871798506,0.3031528383096803,0.28015502183618984,0.23978388605313272,0.24311598217889469,74958.8623699406,74963.13800453427,74849.45698043365,74951.09198295703,-0.004915540726433506
3642.443200833334,45.55933645782163,0.055650160366011475,-3.1316391945169326,82.29397573867868,0.22864829981774756,0.20922014192339536,0.16418898431374884,0.1604254621328251,74939.0048160197,74927.4105734771,74971.95909613988,74953.19143749446,0.0007104806233176182
3654.3078366666673,46.67937607775949,0.05681235162752604,-3.075513176401479,82.55119486087311,0.20754417315500828,0.20636896992784823,0.15506476154172047,0.1548243560310223,74940.4554553503,74934.43714292937,74958.94317001234,74946.96573387038,0.00042502406246415416
3654.3078366666673,46.67937607775949,0.05681235162752604,-3.075513176401479,82.55119486087311,0.20754417315500828,0.20636896992784823,0.15506476154172047,0.1548243560310223,74940.4554553503,74934.43714292937,74958.94317001234,74946.96573387038,0.00042502406246415416
3666.172472500001,47.728459331506066,0.059912536247974574,-2.9953182104804643,82.80253465893249,0.19814768897679388,0.19729502408900337,0.14574276821382182,0.14572288423788918,74947.6507278229,74952.2041621796,74907.21630928956,74939.85994097292,-0.0015795122277295405
3678.037108333334,48.71501478643415,0.0605459040539455,-2.941248094114092,83.04856908378835,0.19258286464128405,0.18699668720074603,0.14347349294487374,0.14281369524649326,74938.87448340822,74940.8647264728,74919.12082510504,74935.51216227647,-0.0011107300659993242
3678.037108333334,48.71501478643415,0.0605459040539455,-2.941248094114092,83.04856908378835,0.19258286464128405,0.18699668720074603,0.14347349294487374,0.14281369524649326,74938.87448340822,74940.8647264728,74919.12082510504,74935.51216227647,-0.0011107300659993242
3689.9017441666665,49.64629632451174,0.0608709208862652,-2.9339912196525724,83.28981387008658,0.17967137484157594,0.17542520115242122,0.1333743610450979,0.13273564808634802,74927.91112866219,74924.21368354528,74946.63520736006,74933.1639291167,7.554655115046568e-06
3701.76638,50.527791306190736,0.06304605258576006,-2.94415432171665,83.52668809210118,0.17055431196905124,0.1694736085199481,0.12791880619978602,0.1277641252625121,74923.10694564272,74921.46522174677,74931.0297618455,74925.37793514805,-4.847395692618562e-05
3701.76638,50.527791306190736,0.06304605258576006,-2.94415432171665,83.52668809210118,0.17055431196905124,0.1694736085199481,0.12791880619978602,0.1277641252625121,74923.10694564272,74921.46522174677,74931.0297618455,74925.37793514805,-4.847395692618562e-05
3713.6310158333335,51.36416792904583,0.0657107147911392,-2.955831510541334,83.7595703661268,0.16409248505402732,0.16333997061237232,0.12354540296254263,0.12349709719483032,74920.76561907212,74922.82818357859,74906.80245096922,74917.5863605222,-0.00043997761774765157
3725.4956516666666,52.15948774796902,0.06750432314111172,-2.9767212098123603,83.98877552793039,0.15859635303215616,0.15713663391733074,0.11991061659013548,0.11979031324325604,74913.80226936704,74914.67928080498,74907.8508520262,74912.49725411939,-0.00032811804297398274
3725.4956516666666,52.15948774796902,0.06750432314111172,-2.9767212098123603,83.98877552793039,0.15859635303215616,0.15713663391733074,0.11991061659013548,0.11979031324325604,74913.80226936704,74914.67928080498,74907.8508520262,74912.49725411939,-0.00032811804297398274
3737.3602875,52.9174338691102,0.07015897397243762,-3.0094417122235604,84.21459217686825,0.1527417216523226,0.15153326516860996,0.11598784247057708,0.11587344161991554,74904.19409864872,74902.82819255666,74912.39493043735,74906.2918589704,-9.221215314075637e-05
3749.2249233333337,53.640933216957976,0.07540676362187677,-3.047369800231759,84.4372650680827,0.14747365510922525,0.1468555147128654,0.11261421025439275,0.11256759309172092,74891.57369499539,74890.98268068186,74894.80886641883,74892.44030449998,-0.00011157686878357418
3749.2249233333337,53.640933216957976,0.07540676362187677,-3.047369800231759,84.4372650680827,0.14747365510922525,0.1468555147128654,0.11261421025439275,0.11256759309172092,74891.57369499539,74890.98268068186,74894.80886641883,74892.44030449998,-0.00011157686878357418
3761.0895591666667,54.33266111880621,0.08017296196929649,-3.0868492097060756,84.65702138022792,0.14298981038998665,0.14246275971568653,0.1096659491569786,0.10965314743161296,74881.32093957742,74882.15768557141,74875.75258467067,74880.02187153493,-0.00019565266412758628
3772.9541950000003,54.99506091368881,0.0813828388945645,-3.1297799224824328,84.8740564773258,0.13894130089906664,0.13830444445203816,0.10700963226997988,0.10699414286780498,74877.86296726362,74878.28353624736,74875.78315163044,74877.36887380212,-0.0001538800133979525
3772.9541950000003,54.99506091368881,0.0813828388945645,-3.1297799224824328,84.8740564773258,0.13894130089906664,0.13830444445203816,0.10700963226997988,0.10699414286780498,74877.86296726362,74878.28353624736,74875.78315163044,74877.36887380212,-0.0001538800133979525
3784.818830833334,55.630340381240885,0.08716149800001877,-3.177115003274114,85.0885511396261,0.13503342027117815,0.13448204840884012,0.10447052578389342,0.1044542141291766,74865.06132697906,74864.58600000606,74868.72788334687,74865.96571950684,-9.840593209680071e-05
3796.683466666667,56.240017417764705,0.10563404288799734,-3.2282848674341404,85.30066218929466,0.13135685977263625,0.13092450419013194,0.10208005297681352,0.10207835721520596,74824.49012662155,74824.07157482655,74825.63121390577,74824.8917268293,-0.0001413774357262586
3796.683466666667,56.240017417764705,0.10563404288799734,-3.2282848674341404,85.30066218929466,0.13135685977263625,0.13092450419013194,0.10208005297681352,0.10207835721520596,74824.49012662155,74824.07157482655,74825.63121390577,74824.8917268293,-0.0001413774357262586
3808.5481025000004,56.82559410769152,0.11722965899190693,-3.2840342717539066,85.51053697566348,0.12808943874069498,0.1276166185696576,0.09994589449096937,0.09996010891203157,74796.17591536567,74796.26577416972,74793.48970502932,74795.67978785645,-0.0001663247422025218
3820.412738333334,57.389144227312464,0.10237753174515263,-3.3456206139221663,85.7183031161959,0.12513341223934427,0.1246629148946738,0.09806630242859991,0.09808305097743625,74822.15966597224,74822.68499206344,74821.62211754272,74821.94418520309,-5.677806944177963e-05
3820.412738333334,57.389144227312464,0.10237753174515263,-3.3456206139221663,85.7183031161959,0.12513341223934427,0.1246629148946738,0.09806630242859991,0.09808305097743625,74822.15966597224,74822.68499206344,74821.62211754272,74821.94418520309,-5.677806944177963e-05
3832.2773741666665,57.932262673697416,0.12382342111309547,-3.412067343468506,85.92407795199202,0.12208803188064661,0.12183236941623787,0.09615320325466797,0.0961619434463451,74785.75677652359,74785.67862839438,74787.76310353159,74786.19392936012,7.731989328031406e-06
3844.1420100000005,58.45418111979696,0.24431308706109475,-3.481434678610999,86.12796808942898,0.1187454934633633,0.11859382066199586,0.09394222692456593,0.09395571851709117,74562.54669312228,74559.82559991127,74561.69065437013,74563.16914002805,-0.00015232515912101335
3844.1420100000005,58.45418111979696,0.24431308706109475,-3.481434678610999,86.12796808942898,0.1187454934633633,0.11859382066199586,0.09394222692456593,0.09395571851709117,74562.54669312228,74559.82559991127,74561.69065437013,74563.16914002805,-0.00015232515912101335
3856.006645833334,58.9549397428792,0.2964227242363544,-3.5551974570651335,86.33007937001722,0.11598506331846035,0.11572321927543137,0.0921379189150963,0.09216855236807947,74444.30602330477,74440.82179726666,74441.0016991534,74444.68254698817,7.568744545607626e-05
3867.8712816666666,59.43973622282632,0.11272852728607813,-3.6263710145677472,86.53049949366807,0.11696362772874466,0.11751013820099764,0.09243768050093033,0.09237207885711107,74739.19915069352,74740.88464769568,74739.88688980385,74738.9372737101,0.0013044067633042904
3867.8712816666666,59.43973622282632,0.11272852728607813,-3.6263710145677472,86.53049949366807,0.11696362772874466,0.11751013820099764,0.09243768050093033,0.09237207885711107,74739.19915069352,74740.88464769568,74739.88688980385,74738.9372737101,0.0013044067633042904
3879.7359175,59.855706875243214,1.8134020015329049,-3.670427179797497,86.72930283180709,0.08314006814700722,0.07640350700033732,0.06576262756578378,0.07233024634470214,60973.35323881351,57532.87006712897,59482.87783597743,63100.181034573594,0.0017762479877162435
3891.600553333334,59.91942593562676,7.518614652299492,-3.671430233133805,86.92730022929858,0.0071603573614153464,0.0009988627498897706,0.005664936318184519,0.014662009873875354,18316.10092663418,4517.9478488785035,12331.136839119998,26834.945147345265,-0.0002663736880155639
3891.600553333334,59.91942593562676,7.518614652299492,-3.671430233133805,86.92730022929858,0.0071603573614153464,0.0009988627498897706,0.005664936318184519,0.014662009873875354,18316.10092663418,4517.9478488785035,12331.136839119998,26834.945147345265,-0.0002663736880155639
3903.4651891666667,59.29663466217698,17.649909736551088,-3.6527778145213623,87.1260240960702,0.06562524353735366,0.11447931515621348,0.07338747135462993,0.0370478056049994,-51530.491609995865,-71643.70668154812,-62492.76193206959,-41588.45721979299,-0.0026548733864669443
3915.3298250000003,57.640071446360466,32.62883051125345,-3.6809869357033875,87.32867535177824,0.4596663728659115,0.5174602347280726,0.4698461270650369,0.4181747800003834,-143690.58750029973,-155510.39615537244,-157512.77858899705,-146009.49931232445,-0.0032206662302139296
3915.3298250000003,57.640071446360466,32.62883051125345,-3.6809869357033875,87.32867535177824,0.4596663728659115,0.5174602347280726,0.4698461270650369,0.4181747800003834,-143690.58750029973,-155510.39615537244,-157512.77858899705,-146009.49931232445,-0.0032206662302139296
3927.194460833334,54.7514902777928,45.64376726077609,-3.8111398791197373,87.53962650181562,0.959439353065116,0.9381490266697384,0.957031128081256,0.9717831729513096,-205844.59495095984,-207541.5419212096,-220682.43416551506,-220281.51738237627,-0.0012294856066503278
3939.059096666667,51.19912380499047,49.88311026948852,-3.999706266387087,87.76358880663405,0.9981745379626634,0.9981538079234931,0.998282916044409,0.9983683795377211,-197776.88352505042,-198806.40524837474,-212358.7133645857,-212360.72670403792,0.004052935096830053
3939.059096666667,51.19912380499047,49.88311026948852,-3.999706266387087,87.76358880663405,0.9981745379626634,0.9981538079234931,0.998282916044409,0.9983683795377211,-197776.88352505042,-198806.40524837474,-212358.7133645857,-212360.72670403792,0.004052935096830053
3950.9237325000004,47.673429217091275,49.79772212500562,-4.116434783968402,88.0039484794262,0.9467851877910929,0.9979026487158632,0.9302794507238208,0.9291851316924821,-160379.33724677295,-164034.34877512924,-172927.21172790238,-173372.30156200603,0.009901270662478178
3962.788368333334,44.37960326374012,49.83846541494225,-3.8981985729796667,88.26205556833789,0.9990842583309096,0.9982737891887862,0.9990572111949008,0.9986354463517402,-125358.74749752386,-130015.66517127735,-133710.69890098958,-142914.5803859829,0.013590195872544553
3962.788368333334,44.37960326374012,49.83846541494225,-3.8981985729796667,88.26205556833789,0.9990842583309096,0.9982737891887862,0.9990572111949008,0.9986354463517402,-125358.74749752386,-130015.66517127735,-133710.69890098958,-142914.5803859829,0.013590195872544553
3974.653004166667,41.353236524115715,49.917768199014084,-2.989023648221954,88.53904960550278,0.9977899969500477,0.9516936637777971,0.9991806381489883,0.9995089792348566,-99003.04642277303,-105974.66079519379,-100156.94831365961,-119618.2441336453,0.01604105847094331
3986.5176400000005,38.443951011775575,49.94805853693683,-1.2536216974591958,88.83978717652636,0.9995052473266277,0.9994392292333845,0.9995463332514599,0.9958639918581546,-85413.71828722417,-98150.49785525896,-75820.65548888374,-101786.12022143122,0.01817520620158877
3986.5176400000005,38.443951011775575,49.94805853693683,-1.2536216974591958,88.83978717652636,0.9995052473266277,0.9994392292333845,0.9995463332514599,0.9958639918581546,-85413.71828722417,-98150.49785525896,-75820.65548888374,-101786.12022143122,0.01817520620158877
3998.382275833334,35.565403035575216,49.944849361767815,0.8871317178887324,89.16548904946964,0.9997628699127152,0.9513650310286144,0.9997457337666247,0.9995538867087437,-71758.47766612929,-82457.44596973322,-55239.50881504998,-87031.29531641194,0.021155483232498384
4010.2469116666666,33.06900792932444,49.92365360656434,2.6259427351319125,89.50741943641455,0.9973758706170979,0.6843333040632988,0.9997450167859753,0.9893877666901418,-49325.51929858302,-42211.316410169995,-34866.21796168306,-74488.67516903883,0.026144733731689632
4010.2469116666666,33.06900792932444,49.92365360656434,2.6259427351319125,89.50741943641455,0.9973758706170979,0.6843333040632988,0.9997450167859753,0.9893877666901418,-49325.51929858302,-42211.316410169995,-34866.21796168306,-74488.67516903883,0.026144733731689632
4022.1115474999997,31.303421900229015,49.91828016248783,3.602716784175981,89.86086605048176,0.9999239978448827,0.5835367361194393,0.9999479814538963,0.9522640783903218,-25366.97875414758,1558.518620396607,-15916.803299715348,-64928.99058603995,0.031241509696499095
4033.976183333333,30.302114890090337,49.962537920699695,3.9998754744564207,90.22533507889655,0.992141434069502,0.7454373491936325,0.9958543528517275,0.8969177190923499,-4263.251589383393,34456.696602930584,1567.3614410189512,-58248.36557633419,0.03454436312426337
4033.976183333333,30.302114890090337,49.962537920699695,3.9998754744564207,90.22533507889655,0.992141434069502,0.7454373491936325,0.9958543528517275,0.8969177190923499,-4263.251589383393,34456.696602930584,1567.3614410189512,-58248.36557633419,0.03454436312426337
4045.8408191666667,30.061455428570962,44.05043240831915,4.00529975638718,90.5971152770232,0.9999356493908413,0.9802823006249426,0.9999323029690952,0.7147208304819042,13208.993217218613,53842.31809223975,20830.152864843294,-39227.38321519341,0.03570242747641424
4057.7054550000003,30.66439718622966,26.175969152465417,3.643324139224889,90.96780737188271,0.999815137578373,0.99726587642881,0.9992801300210755,0.5289657000754014,26123.28993375123,55725.765388246284,45438.57445425765,8270.010032407134,0.03436483621438334
4057.7054550000003,30.66439718622966,26.175969152465417,3.643324139224889,90.96780737188271,0.999815137578373,0.99726587642881,0.9992801300210755,0.5289657000754014,26123.28993375123,55725.765388246284,45438.57445425765,8270.010032407134,0.03436483621438334
4069.5700908333342,32.09819272501502,7.749933759540789,2.768318974378915,91.3293917518279,0.9998133576039483,0.9283554884857399,0.999463187993344,0.7066370905705037,37992.65617936956,53551.29292575201,67216.75259880314,57041.60956435907,0.031552367830213895
4081.434726666667,33.99788201727398,0.1831118359459844,1.1525972910340998,91.68171237008266,0.9998457071703725,0.9554668528030099,0.940391284506863,0.7771777791075282,51723.94868375074,61092.63702302714,74983.29782073906,74552.3438919233,0.028285800815948947
4081.434726666667,33.99788201727398,0.1831118359459844,1.1525972910340998,91.68171237008266,0.9998457071703725,0.9554668528030099,0.940391284506863,0.7771777791075282,51723.94868375074,61092.63702302714,74983.29782073906,74552.3438919233,0.028285800815948947
4093.2993625,35.984509980007196,0.0712416281999037,-1.0663872426879641,92.02540117820799,0.9997560779030674,0.9965461902467332,0.8565555524578938,0.696891615700975,64302.44734642362,71103.31959680546,74805.48207318781,74632.83041194233,0.025290406349457086
4105.163998333333,37.86606121428777,4.010061382821447,-2.976090424258501,92.35220588349343,0.9984617853422174,0.9679513706000313,0.8112972804532845,0.643820963133928,72025.49342707777,74906.62189735784,74850.43885468453,74887.16044296412,0.023291455608606897
4105.163998333333,37.86606121428777,4.010061382821447,-2.976090424258501,92.35220588349343,0.9984617853422174,0.9679513706000313,0.8112972804532845,0.643820963133928,72025.49342707777,74906.62189735784,74850.43885468453,74887.16044296412,0.023291455608606897
4117.028634166667,39.554816457940326,6.013121492349344,-3.924040198538236,92.65929527834193,0.9911915623764476,0.9163468770406499,0.7973590820838521,0.615429066952648,74960.60003719074,74930.71883993811,74902.42064083744,74942.20551432882,0.022005111290193932
4128.8932700000005,41.08334839609032,0.09397234932192619,-3.9998643455263725,92.95351923537895,0.9930278748068073,0.8915681812302454,0.8067212006030022,0.6102675401616183,73710.05659847545,74567.26251092323,74936.80211044618,74595.34770098634,0.02114753609101383
4128.8932700000005,41.08334839609032,0.09397234932192619,-3.9998643455263725,92.95351923537895,0.9930278748068073,0.8915681812302454,0.8067212006030022,0.6102675401616183,73710.05659847545,74567.26251092323,74936.80211044618,74595.34770098634,0.02114753609101383
4140.757905833334,42.42602379131024,0.30208871371269913,-3.2799423203319247,93.2383667355436,0.9996941564293773,0.8877111467336505,0.8517649812185765,0.5572879992183541,64187.52683115551,72928.16834200236,71604.89888727089,59980.01250493124,0.020913296998834107
4152.622541666667,43.35083853789473,20.686945345494507,-1.9117786467970939,93.51775890704069,0.9952658916685966,0.873333926481965,0.932065178434159,0.4805452782542702,41836.76849101066,68704.90939660656,60897.10441090972,15678.12029585387,0.02149696100142223
4152.622541666667,43.35083853789473,20.686945345494507,-1.9117786467970939,93.51775890704069,0.9952658916685966,0.873333926481965,0.932065178434159,0.4805452782542702,41836.76849101066,68704.90939660656,60897.10441090972,15678.12029585387,0.02149696100142223
4164.4871775,43.6422715805135,42.06815797266103,-0.31651451733638464,93.79418046786815,0.9968898872468562,0.8397218815100549,0.9986348393732952,0.5662627025723859,17060.819620563096,64011.80443954009,40294.515131790904,-40112.51502922663,0.022064985741788414
4176.351813333334,43.3540631283567,45.26534232320595,1.0334037151097444,94.06773158509318,0.999651934652,0.8111437475981074,0.9995972813370193,0.7866190539872592,1335.5801537018174,61501.210507793265,8310.048076146652,-87016.35549348778,0.021783828862942882
4176.351813333334,43.3540631283567,45.26534232320595,1.0334037151097444,94.06773158509318,0.999651934652,0.8111437475981074,0.9995972813370193,0.7866190539872592,1335.5801537018174,61501.210507793265,8310.048076146652,-87016.35549348778,0.021783828862942882
4188.216449166667,42.653689034617265,40.115907776098815,2.0114644236137904,94.34125073303072,0.9995129806209966,0.8115707799126339,0.9997075218944338,0.9877656297721744,-3794.638842374854,62167.96721619538,-13744.174249208718,-111504.6916979466,0.021329949202148382
4200.081085000001,41.903468672586605,36.45726371030957,2.7716884163934994,94.61743383518125,0.9992888608694839,0.8556236345345415,0.998946728718063,0.95502307433495,2427.427508109822,67072.21859573018,-6309.266940318848,-102756.83317095127,0.0213798055966677
4200.081085000001,41.903468672586605,36.45726371030957,2.7716884163934994,94.61743383518125,0.9992888608694839,0.8556236345345415,0.998946728718063,0.95502307433495,2427.427508109822,67072.21859573018,-6309.266940318848,-102756.83317095127,0.0213798055966677
4211.945720833334,41.457588646537644,32.13025399840468,3.3768799074934623,94.89605418012103,0.9999111141795602,0.9105363656119266,0.9999161310706096,0.7744227130652774,13315.006488063387,72266.7168524037,15089.516498497154,-75066.65392496172,0.021591456659020954
4223.810356666667,41.40293231309022,24.97572251295048,3.8015716194265092,95.17485107752395,0.9984936352838298,0.9301120033814219,0.9964866010960364,0.5993418911379628,22790.278654904345,73706.07661147258,36381.264736661775,-40534.02879908394,0.021622961001728273
4223.810356666667,41.40293231309022,24.97572251295048,3.8015716194265092,95.17485107752395,0.9984936352838298,0.9301120033814219,0.9964866010960364,0.5993418911379628,22790.278654904345,73706.07661147258,36381.264736661775,-40534.02879908394,0.021622961001728273
4235.6749924999995,41.72847341517363,16.515371122354104,4.017513787149416,95.45175823881176,0.999924566725552,0.9288126779471657,0.9998276182422052,0.5136961038727116,29941.252267474025,73435.56639848663,54612.552489440684,-7367.691824724627,0.021468826708638426
4247.539628333334,42.324442311874,8.270901695022706,3.999902964547711,95.72544664171942,0.9998441298948874,0.9228887889041366,0.999796774044472,0.5033963326732218,33612.20095889364,73223.18370875968,66416.85844679743,15969.669414362957,0.02112356186360017
4247.539628333334,42.324442311874,8.270901695022706,3.999902964547711,95.72544664171942,0.9998441298948874,0.9228887889041366,0.999796774044472,0.5033963326732218,33612.20095889364,73223.18370875968,66416.85844679743,15969.669414362957,0.02112356186360017
4259.404264166667,43.08249311129905,2.153928884760761,3.7271633045714547,95.9951842060321,0.9995832588354024,0.9073460695606868,0.9868416473075373,0.5228056991765294,39725.41655776982,73157.54368057237,72848.76252456504,34669.98899171976,0.020520083484065414
4271.268900000001,43.98563206593983,0.07606734537328823,3.1620364690732656,96.26088865270489,0.9999125600457911,0.8731412052988644,0.9425762659998346,0.5567959933980358,54675.41631256916,73509.29782593761,74977.47821292267,54005.97262329355,0.019591308587486114
4271.268900000001,43.98563206593983,0.07606734537328823,3.1620364690732656,96.26088865270489,0.9999125600457911,0.8731412052988644,0.9425762659998346,0.5567959933980358,54675.41631256916,73509.29782593761,74977.47821292267,54005.97262329355,0.019591308587486114
4283.1335358333345,45.020072573330005,0.045233768146466465,2.2366022923033912,96.52264732652915,0.9998960056112794,0.8322372982474853,0.8740022086076484,0.5790281005026312,69633.93573494666,74095.1631912086,74948.06418722431,69154.1837632216,0.018723146633531414
