This is Ipopt version 3.13.2, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:    65320
Number of nonzeros in inequality constraint Jacobian.:   135541
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2004
                     variables with only lower bounds:      200
                variables with lower and upper bounds:      300
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1394
Total number of inequality constraints...............:     2400
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     1200
        inequality constraints with only upper bounds:     1200

 111  1.2072920e+02 1.32e-07 1.81e-03  -4.5 1.07e-03    -  1.00e+00 1.00e+00h  1
 112  1.2072920e+02 9.85e-08 1.66e-04  -4.5 4.58e-04    -  1.00e+00 1.00e+00h  1
 113  1.2070975e+02 2.03e-04 1.70e-02  -5.0 1.40e-02    -  1.00e+00 1.00e+00f  1
 114  1.2070844e+02 3.55e-04 5.92e-02  -5.0 3.41e-02    -  1.00e+00 8.90e-01h  1
 115  1.2070794e+02 9.79e-04 3.92e-02  -5.0 4.45e-02    -  1.00e+00 9.22e-01f  1
 116  1.2070797e+02 6.33e-04 3.97e-02  -5.0 3.33e-02    -  1.00e+00 1.00e+00f  1
 117  1.2070836e+02 1.42e-04 2.86e-02  -5.0 7.55e-03    -  1.00e+00 1.00e+00h  1
 118  1.2070838e+02 4.56e-06 8.43e-03  -5.0 4.52e-03    -  1.00e+00 1.00e+00h  1
 119  1.2070824e+02 1.76e-04 1.16e-02  -5.0 2.26e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.2070824e+02 6.99e-06 6.00e-02  -5.0 3.11e-02    -  1.00e+00 1.00e+00H  1
 121  1.2070836e+02 1.19e-07 1.89e-02  -5.0 3.59e-02    -  1.00e+00 1.00e+00H  1
 122  1.2070814e+02 3.33e-06 3.86e-03  -5.0 2.30e-02    -  1.00e+00 1.00e+00H  1
 123  1.2070810e+02 4.95e-05 4.97e-03  -5.0 1.12e-02    -  1.00e+00 1.00e+00h  1
 124  1.2070808e+02 7.96e-05 1.98e-03  -5.0 1.51e-02    -  1.00e+00 1.00e+00h  1
 125  1.2070815e+02 1.54e-07 1.82e-02  -5.0 6.41e-02    -  1.00e+00 1.00e+00H  1
 126  1.2070775e+02 3.11e-04 9.63e-03  -5.0 2.39e-02    -  1.00e+00 1.00e+00h  1
 127  1.2070791e+02 1.86e-04 5.62e-03  -5.0 1.02e-02    -  1.00e+00 1.00e+00h  1
 128  1.2070797e+02 8.24e-06 3.16e-03  -5.0 5.99e-03    -  1.00e+00 1.00e+00h  1
 129  1.2070795e+02 3.82e-05 4.90e-03  -5.0 1.86e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.2070802e+02 2.57e-06 2.12e-02  -5.0 7.49e-02    -  1.00e+00 1.00e+00H  1
 131  1.2070798e+02 1.15e-05 3.25e-02  -5.0 1.65e-02    -  1.00e+00 1.00e+00H  1
 132  1.2070795e+02 1.33e-05 4.59e-02  -5.0 2.89e-02    -  1.00e+00 1.00e+00H  1
 133  1.2070786e+02 2.77e-05 3.70e-02  -5.0 1.00e-02    -  1.00e+00 1.00e+00h  1
 134  1.2070788e+02 7.81e-06 6.08e-03  -5.0 9.37e-03    -  1.00e+00 1.00e+00h  1
 135  1.2070791e+02 3.76e-06 2.65e-03  -5.0 2.56e-03    -  1.00e+00 1.00e+00h  1
 136  1.2070791e+02 4.73e-07 3.67e-04  -5.0 1.37e-03    -  1.00e+00 1.00e+00h  1
 137  1.2070791e+02 3.16e-07 1.58e-03  -5.0 2.79e-03    -  1.00e+00 1.00e+00h  1
 138  1.2070791e+02 9.33e-08 1.10e-02  -5.0 3.15e-02    -  1.00e+00 1.00e+00H  1
 139  1.2070792e+02 9.72e-09 2.91e-02  -5.0 1.63e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.2070783e+02 1.23e-04 1.49e-02  -5.0 1.76e-02    -  1.00e+00 1.00e+00h  1
 141  1.2070786e+02 8.11e-05 4.40e-03  -5.0 8.00e-03    -  1.00e+00 1.00e+00h  1
 142  1.2070787e+02 2.77e-05 8.72e-03  -5.0 8.09e-03    -  1.00e+00 1.00e+00h  1
 143  1.2070787e+02 6.87e-06 1.17e-02  -5.0 6.40e-03    -  1.00e+00 1.00e+00h  1
 144  1.2070787e+02 3.17e-06 5.36e-03  -5.0 3.02e-03    -  1.00e+00 1.00e+00h  1
 145  1.2070788e+02 1.08e-06 1.97e-03  -5.0 1.55e-03    -  1.00e+00 1.00e+00h  1
 146  1.2070788e+02 1.12e-07 4.95e-04  -5.0 2.20e-03    -  1.00e+00 1.00e+00h  1
 147  1.2070787e+02 5.58e-08 3.97e-03  -5.0 3.79e-02    -  1.00e+00 1.00e+00H  1
 148  1.2070794e+02 8.95e-10 3.79e-02  -5.0 4.65e-02    -  1.00e+00 1.00e+00H  1
 149  1.2070794e+02 5.90e-09 3.77e-02  -5.0 2.84e-02    -  1.00e+00 1.95e-03h 10
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.2070789e+02 1.48e-08 1.30e-02  -5.0 4.67e-02    -  1.00e+00 1.00e+00H  1
 151  1.2070754e+02 3.96e-03 8.87e-02  -5.0 7.93e-02    -  1.00e+00 1.00e+00h  1
 152  1.2070599e+02 4.48e-03 2.17e-02  -5.0 8.78e-02    -  1.00e+00 1.00e+00h  1
 153  1.2070781e+02 1.03e-04 4.36e-02  -5.0 1.20e-02    -  1.00e+00 1.00e+00h  1
 154  1.2070780e+02 5.85e-05 1.58e-02  -5.0 1.00e-02    -  1.00e+00 1.00e+00h  1
 155  1.2070786e+02 6.27e-06 3.82e-03  -5.0 1.38e-03    -  1.00e+00 1.00e+00h  1
 156  1.2070786e+02 2.97e-07 1.35e-03  -5.0 3.39e-04    -  1.00e+00 1.00e+00h  1
 157  1.2070786e+02 4.34e-08 7.14e-04  -5.0 4.92e-04    -  1.00e+00 1.00e+00h  1
 158  1.2070785e+02 6.57e-06 3.86e-03  -5.0 5.65e-03    -  1.00e+00 1.00e+00h  1
 159  1.2070785e+02 1.07e-05 3.61e-03  -5.0 7.04e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.2070785e+02 2.06e-06 5.02e-03  -5.0 4.58e-03    -  1.00e+00 1.00e+00h  1
 161  1.2070785e+02 1.04e-05 1.12e-03  -5.0 1.66e-03    -  1.00e+00 1.00e+00h  1
 162  1.2070785e+02 1.41e-07 5.26e-04  -5.0 7.33e-04    -  1.00e+00 1.00e+00h  1
 163  1.2070785e+02 1.54e-06 1.92e-03  -5.0 3.29e-03    -  1.00e+00 1.00e+00h  1
 164  1.2070786e+02 5.13e-09 1.20e-03  -5.0 6.79e-03    -  1.00e+00 1.00e+00H  1
 165  1.2070786e+02 1.96e-10 4.81e-03  -5.0 9.91e-03    -  1.00e+00 1.00e+00H  1
 166  1.2070785e+02 1.55e-05 9.67e-03  -5.0 7.14e-03    -  1.00e+00 1.00e+00h  1
 167  1.2070785e+02 1.53e-05 2.11e-02  -5.0 7.93e-03    -  1.00e+00 1.00e+00h  1
 168  1.2070784e+02 1.89e-05 1.07e-03  -5.0 1.14e-02    -  1.00e+00 1.00e+00h  1
 169  1.2070785e+02 9.92e-06 3.95e-03  -5.0 3.64e-03    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.2070785e+02 8.48e-07 6.59e-04  -5.0 1.23e-03    -  1.00e+00 1.00e+00h  1
 171  1.2070785e+02 9.60e-09 6.18e-04  -5.0 1.35e-04    -  1.00e+00 1.00e+00h  1
 172  1.2070785e+02 5.97e-09 7.09e-05  -5.0 2.00e-04    -  1.00e+00 1.00e+00h  1

