s,V,gamma,n,t
1220.2566,37.32012502361309,27.68160567808991,-3.2125474146890474,24.651805708875564
1244.1832,37.802152653171426,27.83010820199966,-1.3662521925570172,25.277949641445375
1244.1832,37.802152653171426,27.83010820199966,-1.3662521925570172,25.277949641445375
1268.1098,38.263566040799056,31.0704071556085,1.6600412679032617,25.91253206567816
1292.0364,38.73949026598152,27.417225465048205,3.8527964942748274,26.54268143188101
1292.0364,38.73949026598152,27.417225465048205,3.8527964942748274,26.54268143188101
1315.963,39.396269942091536,23.115016702795995,3.411571409878314,27.163670824906838
1339.8896,39.94559457552091,24.408234441329103,1.926443801000775,27.77946995800256
1339.8896,39.94559457552091,24.408234441329103,1.926443801000775,27.77946995800256
1363.8162,40.157313538634014,26.114226084132092,0.5777566713040742,28.383080192397472
1387.7427999999998,40.46205588606492,23.05033903468957,-0.856096496263103,28.977275501268053
1387.7427999999998,40.46205588606492,23.05033903468957,-0.856096496263103,28.977275501268053
1411.6693999999998,41.283072459358394,17.503798030303884,-2.2928390347177654,29.557958667653384
1435.5959999999998,42.48250320568184,11.76182780827744,-3.4596265811671687,30.11935094523086
1435.5959999999998,42.48250320568184,11.76182780827744,-3.4596265811671687,30.11935094523086
1459.5225999999998,43.84700282853878,7.156540095892376,-4.079013839326513,30.65971429052747
1483.4491999999998,45.34497767289475,5.020046620430838,-3.9810641606762567,31.182064999803305
1483.4491999999998,45.34497767289475,5.020046620430838,-3.9810641606762567,31.182064999803305
1507.3758,46.96056372394089,4.196935945211816,-2.825191752742111,31.68869710219452
1531.3024,48.61667017694999,3.531796633554301,-0.33162498929037204,32.18584605557015
1531.3024,48.61667017694999,3.531796633554301,-0.33162498929037204,32.18584605557015
1555.229,50.2135499406701,3.231912670053249,2.497999700550301,32.67331669739656
1579.1556,51.68795563565917,3.5045680393036163,3.970612818108066,33.14452627720533
1579.1556,51.68795563565917,3.5045680393036163,3.970612818108066,33.14452627720533
1603.0822,53.02061192991734,4.097049338354333,3.895407417051884,33.60151349641013
1627.0088,54.223823521896236,4.756643164254331,3.295432899524191,34.047679453839436
1627.0088,54.223823521896236,4.756643164254331,3.295432899524191,34.047679453839436
1650.9354,55.28260437517441,6.272339504660909,2.9032967018221543,34.484579539529605
1674.862,56.058320900842084,9.433128347231367,2.971997443962989,34.914221687843785
1674.862,56.058320900842084,9.433128347231367,2.971997443962989,34.914221687843785
1698.7885999999999,56.15773276739028,15.612408161363838,3.3947261265919257,35.339376217775744
1722.7151999999999,54.18572730815825,26.1835774164565,3.8342438441353126,35.77188404441621
1722.7151999999999,54.18572730815825,26.1835774164565,3.8342438441353126,35.77188404441621
1746.6417999999999,48.94260697846855,37.15613270637358,4.155244674298125,36.23383496051457
1770.5683999999999,41.643724343393565,44.53957062497918,3.969764164080882,36.76266611741051
1770.5683999999999,41.643724343393565,44.53957062497918,3.969764164080882,36.76266611741051
1794.495,34.03064149369655,48.092022191836044,0.7736839144770191,37.41592292609047
1818.4216,28.023476116875294,47.57161842650694,-3.9827521680801974,38.17006737447164
1818.4216,28.023476116875294,47.57161842650694,-3.9827521680801974,38.17006737447164
1842.3482,25.06881176596665,45.49330304976912,-4.89561297699043,38.984253424851055
1866.2748,24.49692529174031,44.37201978239976,-2.123984338706309,39.8846846131201
1866.2748,24.49692529174031,44.37201978239976,-2.123984338706309,39.8846846131201
1890.2014,25.518908746550206,39.82806436064379,0.5792771515278887,40.83838599561103
1914.128,27.99384251957866,27.481732520746107,0.5943994684569143,41.74839633793426
1914.128,27.99384251957866,27.481732520746107,0.5943994684569143,41.74839633793426
1938.0546,31.567132383563017,14.994409974844206,-1.653436263848745,42.55260325111792
1961.9812,35.084370186721124,10.027482435075605,-3.8403073560086125,43.25440060318818
1961.9812,35.084370186721124,10.027482435075605,-3.8403073560086125,43.25440060318818
1985.9078,37.77890210538992,8.767058149236535,-4.786746810047866,43.882328028772285
2009.8343999999997,40.003608140241944,7.399245365123215,-3.9654214775405427,44.46938352334534
2009.8343999999997,40.003608140241944,7.399245365123215,-3.9654214775405427,44.46938352334534
2033.7609999999997,42.17704288228333,6.751356495986759,-1.1377068330559161,45.043385074854974
2057.6875999999997,44.32978403214235,7.650703955078296,1.7708750428335065,45.600376849046604
2057.6875999999997,44.32978403214235,7.650703955078296,1.7708750428335065,45.600376849046604
2081.6142,46.28442844549795,8.125985149457133,2.3650242515847255,46.128650495918976
2105.5407999999998,47.47660728374249,6.205897486182576,0.7622602487818603,46.639301611838164
2105.5407999999998,47.47660728374249,6.205897486182576,0.7622602487818603,46.639301611838164
2129.4674,47.209814019630755,9.694994366014367,-1.6559358683391614,47.144961092199594
2153.394,44.608480789469844,26.39782918971224,-3.322645781007532,47.66572855522863
2153.394,44.608480789469844,26.39782918971224,-3.322645781007532,47.66572855522863
2177.3206,39.04982922934229,43.53864612994243,-3.5066978380094365,48.23453624773504
2201.2472,31.75011950830927,48.34168935937117,-1.043532349816418,48.917794487067404
2201.2472,31.75011950830927,48.34168935937117,-1.043532349816418,48.917794487067404
2225.1738,24.964043768506876,47.23167152760314,2.833075276239115,49.74768239077055
2249.1004,20.435180679683775,46.63330528424296,3.9830561318009736,50.7273011331077
2249.1004,20.435180679683775,46.63330528424296,3.9830561318009736,50.7273011331077
2273.0269999999996,19.491066218071083,40.3959728160962,3.405339886957088,51.84082872753426
2296.9536,22.6247792866063,22.369056309968414,2.794255187529741,52.916906765316284
2296.9536,22.6247792866063,22.369056309968414,2.794255187529741,52.916906765316284
2320.8801999999996,28.671241851420408,5.408679415300268,0.2889860548174128,53.83145315404955
2344.8068,34.457938382641245,2.3709657815326897,-3.063621601524904,54.600791599330655
2344.8068,34.457938382641245,2.3709657815326897,-3.063621601524904,54.600791599330655
2368.7333999999996,38.063912770451175,4.699534011312041,-4.547847846292742,55.26207309364884
2392.66,40.684400299153374,3.838002707284685,-3.937637964411792,55.8681598671842
2392.66,40.684400299153374,3.838002707284685,-3.937637964411792,55.8681598671842
2416.5866,43.342010474428,2.9381278753426896,-2.1043629978646026,56.43936812071974
2440.5132,45.72974576496941,5.15166552137812,0.49584901298841155,56.97947885817195
2440.5132,45.72974576496941,5.15166552137812,0.49584901298841155,56.97947885817195
2464.4398,47.48609003927026,7.199570009197644,2.99816542302376,57.488737616197355
2488.3664,48.969883052771,5.802795702607933,3.957801437252697,57.97274902562955
2488.3664,48.969883052771,5.802795702607933,3.957801437252697,57.97274902562955
2512.293,50.432117753967844,6.182285318772579,2.862637527152991,58.442838203227176
2536.2196,50.97385563926215,13.558981574855169,0.24612244726327653,58.911243099058176
2536.2196,50.97385563926215,13.558981574855169,0.24612244726327653,58.911243099058176
2560.1462,49.5503535614818,24.651302874334096,-2.4150411879685727,59.387033678396634
2584.0728,45.311155784501,36.17766762068776,-3.969155063639477,59.890815888071735
2584.0728,45.311155784501,36.17766762068776,-3.969155063639477,59.890815888071735
2607.9994,37.692546541704836,45.18446319299019,-4.888525382288244,60.46556147362635
2631.926,29.309258601372324,48.718076970315444,-3.9179249982200295,61.187037119661056
2631.926,29.309258601372324,48.718076970315444,-3.9179249982200295,61.187037119661056
2655.8526,24.58157146954364,46.044872670314064,0.18931877062461755,62.11392819824375
2679.7792,24.75673543107967,36.431214010636566,3.989008918671134,63.07737093776174
2679.7792,24.75673543107967,36.431214010636566,3.989008918671134,63.07737093776174
2703.7058,28.123139357076205,23.42105541867073,4.294004606454968,63.91200261320983
2727.6324,32.59746135885402,10.558351321804375,1.6802251723504655,64.66654583091913
2727.6324,32.59746135885402,10.558351321804375,1.6802251723504655,64.66654583091913
2751.5589999999997,36.85242045310277,2.3552136160447907,-1.7361220325206934,65.3623568430305
2775.4855999999995,40.32625825546622,3.3237541973989893,-3.98104902832622,65.97886739076517
2775.4855999999995,40.32625825546622,3.3237541973989893,-3.98104902832622,65.97886739076517
2799.4121999999998,42.92269648697076,6.7917695883215305,-3.2959040569344604,66.53470772718826
2823.3387999999995,45.05601828191206,6.087056311266853,-0.4000438605489002,67.06981457055234
2823.3387999999995,45.05601828191206,6.087056311266853,-0.4000438605489002,67.06981457055234
2847.2653999999998,47.05338625240475,4.238687778849785,1.6252803837047882,67.59150030270372
2871.1919999999996,48.8866604535514,4.275737403685152,2.3395141545877625,68.09020594173694
2871.1919999999996,48.8866604535514,4.275737403685152,2.3395141545877625,68.09020594173694
